Sale ID,Date,Shop,Product,Quantity,Unit price
S000003059,2021-01-06,shop_19,TSH_9,3.0,22.0
S000003060,2021-02-04,shop_20,TSH_10,1.0,24.0
S000003061,2021-02-03,shop_21,TSH_11,2.0,24.0
S000003062,2021-02-02,shop_22,HOO_12,2.0,45.0
S000003063,2021-02-01,shop_23,HOO_13,1.0,48.0
S000003064,2021-01-31,shop_24,HOO_14,1.0,49.0
S000003065,2021-01-30,shop_25,SHO_15,1.0,60.0
S000003066,2021-01-29,shop_26,SHO_16,4.0,60.0
S000003067,2021-01-28,shop_27,SHO_17,1.0,60.0
S000003068,2021-01-27,shop_28,SHO_18,1.0,60.0
S000003069,2021-01-26,shop_29,SHO_19,1.0,60.0
S000003070,2021-01-25,shop_30,SHO_20,2.0,60.0
S000003071,2021-01-24,shop_31,TAB_21,1.0,210.0
S000003072,2021-01-23,shop_32,TAB_22,3.0,300.0
S000003073,2021-01-22,shop_33,CHA_23,1.0,60.0
S000003074,2021-01-21,shop_34,BED_24,2.0,150.0
S000003075,2021-01-20,shop_35,BED_25,2.0,300.0
S000003076,2021-01-19,shop_36,BED_26,1.0,395.0
S000003077,2021-01-18,shop_37,BED_27,1.0,440.0
S000003078,2021-01-17,shop_38,TSH_28,1.0,20.0
S000003079,2021-01-16,shop_39,TSH_29,4.0,20.0
S000003080,2021-01-15,shop_0,TSH_30,1.0,22.0
S000003081,2021-01-14,shop_1,TSH_31,1.0,24.0
S000003082,2021-01-13,shop_2,TSH_32,1.0,24.0
S000003083,2021-01-12,shop_3,HOO_33,2.0,45.0
S000003084,2021-01-11,shop_4,HOO_34,1.0,48.0
S000003085,2021-01-10,shop_5,HOO_35,3.0,49.0
S000003086,2021-01-09,shop_6,SHO_36,1.0,60.0
S000003087,2021-01-08,shop_7,SHO_37,2.0,60.0
S000003088,2021-01-07,shop_8,SHO_38,2.0,60.0
S000003089,2021-01-06,shop_9,SHO_39,1.0,60.0
S000003090,2021-02-04,shop_10,SHO_40,1.0,60.0
S000003091,2021-02-03,shop_11,SHO_41,1.0,60.0
S000003092,2021-02-02,shop_12,TAB_42,4.0,210.0
S000003093,2021-02-01,shop_13,TAB_43,1.0,300.0
S000003094,2021-01-31,shop_14,CHA_44,1.0,60.0
S000003095,2021-01-30,shop_15,BED_45,1.0,150.0
S000003096,2021-01-29,shop_16,BED_46,2.0,300.0
S000003097,2021-01-28,shop_17,BED_47,1.0,395.0
S000003098,2021-01-27,shop_18,BED_48,3.0,440.0
S000003099,2021-01-26,shop_19,TSH_49,1.0,20.0
S000003100,2021-01-25,shop_20,TSH_50,2.0,20.0
S000003101,2021-01-24,shop_21,TSH_51,2.0,22.0
S000003102,2021-01-23,shop_22,TSH_52,1.0,24.0
S000003103,2021-01-22,shop_23,TSH_53,1.0,24.0
S000003104,2021-01-21,shop_24,HOO_54,1.0,45.0
S000003105,2021-01-20,shop_25,HOO_55,4.0,48.0
S000003106,2021-01-19,shop_26,HOO_56,1.0,49.0
S000003107,2021-01-18,shop_27,SHO_57,1.0,60.0
S000003108,2021-01-17,shop_28,SHO_58,1.0,60.0
S000003109,2021-01-16,shop_29,SHO_59,2.0,60.0
S000003110,2021-01-15,shop_30,SHO_60,1.0,60.0
S000003111,2021-01-14,shop_31,TAB_0,3.0,210.0
S000003112,2021-01-13,shop_32,TAB_1,1.0,300.0
S000003113,2021-01-12,shop_33,CHA_2,2.0,60.0
S000003114,2021-01-11,shop_34,BED_3,2.0,150.0
S000003115,2021-01-10,shop_35,BED_4,1.0,300.0
S000003116,2021-01-09,shop_36,BED_5,1.0,395.0
S000003117,2021-01-08,shop_37,BED_6,1.0,440.0
S000003118,2021-01-07,shop_38,TSH_7,4.0,20.0
S000003119,2021-01-06,shop_39,TSH_8,1.0,20.0
S000003120,2021-02-04,shop_0,TSH_9,1.0,22.0
S000003121,2021-02-03,shop_1,TSH_10,1.0,24.0
S000003122,2021-02-02,shop_2,TSH_11,2.0,24.0
S000003123,2021-02-01,shop_3,HOO_12,1.0,45.0
S000003124,2021-01-31,shop_4,HOO_13,3.0,48.0
S000003125,2021-01-30,shop_5,HOO_14,1.0,49.0
S000003126,2021-01-29,shop_6,SHO_15,2.0,60.0
S000003127,2021-01-28,shop_7,SHO_16,2.0,60.0
S000003128,2021-01-27,shop_8,SHO_17,1.0,60.0
S000003129,2021-01-26,shop_9,SHO_18,1.0,60.0
S000003130,2021-01-25,shop_10,SHO_19,1.0,60.0
S000003131,2021-01-24,shop_11,SHO_20,4.0,60.0
S000003132,2021-01-23,shop_12,TAB_21,1.0,210.0
S000003133,2021-01-22,shop_13,TAB_22,1.0,300.0
S000003134,2021-01-21,shop_14,CHA_23,1.0,60.0
S000003135,2021-01-20,shop_15,BED_24,2.0,150.0
S000003136,2021-01-19,shop_16,BED_25,1.0,300.0
S000003137,2021-01-18,shop_17,BED_26,3.0,395.0
S000003138,2021-01-17,shop_18,BED_27,1.0,440.0
S000003139,2021-01-16,shop_19,TSH_28,2.0,20.0
S000003140,2021-01-15,shop_20,TSH_29,2.0,20.0
S000003141,2021-01-14,shop_21,TSH_30,1.0,22.0
S000003142,2021-01-13,shop_22,TSH_31,1.0,24.0
S000003143,2021-01-12,shop_23,TSH_32,1.0,24.0
S000003144,2021-01-11,shop_24,HOO_33,4.0,45.0
S000003145,2021-01-10,shop_25,HOO_34,1.0,48.0
S000003146,2021-01-09,shop_26,HOO_35,1.0,49.0
S000003147,2021-01-08,shop_27,SHO_36,1.0,60.0
S000003148,2021-01-07,shop_28,SHO_37,2.0,60.0
S000003149,2021-01-06,shop_29,SHO_38,1.0,60.0
S000003150,2021-02-04,shop_30,SHO_39,3.0,60.0
S000003151,2021-02-03,shop_31,SHO_40,1.0,60.0
S000003152,2021-02-02,shop_32,SHO_41,2.0,60.0
S000003153,2021-02-01,shop_33,TAB_42,2.0,210.0
S000003154,2021-01-31,shop_34,TAB_43,1.0,300.0
S000003155,2021-01-30,shop_35,CHA_44,1.0,60.0
S000003156,2021-01-29,shop_36,BED_45,1.0,150.0
S000003157,2021-01-28,shop_37,BED_46,4.0,300.0
S000003158,2021-01-27,shop_38,BED_47,1.0,395.0
S000003159,2021-01-26,shop_39,BED_48,1.0,440.0
S000003160,2021-01-25,shop_0,TSH_49,1.0,20.0
S000003161,2021-01-24,shop_1,TSH_50,2.0,20.0
S000003162,2021-01-23,shop_2,TSH_51,1.0,22.0
S000003163,2021-01-22,shop_3,TSH_52,3.0,24.0
S000003164,2021-01-21,shop_4,TSH_53,1.0,24.0
S000003165,2021-01-20,shop_5,HOO_54,2.0,45.0
S000003166,2021-01-19,shop_6,HOO_55,2.0,48.0
S000003167,2021-01-18,shop_7,HOO_56,1.0,49.0
S000003168,2021-01-17,shop_8,SHO_57,1.0,60.0
S000003169,2021-01-16,shop_9,SHO_58,1.0,60.0
S000003170,2021-01-15,shop_10,SHO_59,4.0,60.0
S000003171,2021-01-14,shop_11,SHO_60,1.0,60.0
S000003172,2021-01-13,shop_12,TAB_0,1.0,210.0
S000003173,2021-01-12,shop_13,TAB_1,1.0,300.0
S000003174,2021-01-11,shop_14,CHA_2,2.0,60.0
S000003175,2021-01-10,shop_15,BED_3,1.0,150.0
S000003176,2021-01-09,shop_16,BED_4,3.0,300.0
S000003177,2021-01-08,shop_17,BED_5,1.0,395.0
S000003178,2021-01-07,shop_18,BED_6,2.0,440.0
S000003179,2021-01-06,shop_19,TSH_7,2.0,20.0
S000003180,2021-02-04,shop_20,TSH_8,1.0,20.0
S000003181,2021-02-03,shop_21,TSH_9,1.0,22.0
S000003182,2021-02-02,shop_22,TSH_10,1.0,24.0
S000003183,2021-02-01,shop_23,TSH_11,4.0,24.0
S000003184,2021-01-31,shop_24,HOO_12,1.0,45.0
S000003185,2021-01-30,shop_25,HOO_13,1.0,48.0
S000003186,2021-01-29,shop_26,HOO_14,1.0,49.0
S000003187,2021-01-28,shop_27,SHO_15,2.0,60.0
S000003188,2021-01-27,shop_28,SHO_16,1.0,60.0
S000003189,2021-01-26,shop_29,SHO_17,3.0,60.0
S000003190,2021-01-25,shop_30,SHO_18,1.0,60.0
S000003191,2021-01-24,shop_31,SHO_19,2.0,60.0
S000003192,2021-01-23,shop_32,SHO_20,2.0,60.0
S000003193,2021-01-22,shop_33,TAB_21,1.0,210.0
S000003194,2021-01-21,shop_34,TAB_22,1.0,300.0
S000003195,2021-01-20,shop_35,CHA_23,1.0,60.0
S000003196,2021-01-19,shop_36,BED_24,4.0,150.0
S000003197,2021-01-18,shop_37,BED_25,1.0,300.0
S000003198,2021-01-17,shop_38,BED_26,1.0,395.0
S000003199,2021-01-16,shop_39,BED_27,1.0,440.0
S000003200,2021-01-15,shop_0,TSH_28,2.0,20.0
S000003201,2021-01-14,shop_1,TSH_29,1.0,20.0
S000003202,2021-01-13,shop_2,TSH_30,3.0,22.0
S000003203,2021-01-12,shop_3,TSH_31,1.0,24.0
S000003204,2021-01-11,shop_4,TSH_32,2.0,24.0
S000003205,2021-01-10,shop_5,HOO_33,2.0,45.0
S000003206,2021-01-09,shop_6,HOO_34,1.0,48.0
S000003207,2021-01-08,shop_7,HOO_35,1.0,49.0
S000003208,2021-01-07,shop_8,SHO_36,1.0,60.0
S000003209,2021-01-06,shop_9,SHO_37,4.0,60.0
S000003210,2021-02-04,shop_10,SHO_38,1.0,60.0
S000003211,2021-02-03,shop_11,SHO_39,1.0,60.0
S000003212,2021-02-02,shop_12,SHO_40,1.0,60.0
S000003213,2021-02-01,shop_13,SHO_41,2.0,60.0
S000003214,2021-01-31,shop_14,TAB_42,1.0,210.0
S000003215,2021-01-30,shop_15,TAB_43,3.0,300.0
S000003216,2021-01-29,shop_16,CHA_44,1.0,60.0
S000003217,2021-01-28,shop_17,BED_45,2.0,150.0
S000003218,2021-01-27,shop_18,BED_46,2.0,300.0
S000003219,2021-01-26,shop_19,BED_47,1.0,395.0
S000003220,2021-01-25,shop_20,BED_48,1.0,440.0
S000003221,2021-01-24,shop_21,TSH_49,1.0,20.0
S000003222,2021-01-23,shop_22,TSH_50,4.0,20.0
S000003223,2021-01-22,shop_23,TSH_51,1.0,22.0
S000003224,2021-01-21,shop_24,TSH_52,1.0,24.0
S000003225,2021-01-20,shop_25,TSH_53,1.0,24.0
S000003226,2021-01-19,shop_26,HOO_54,2.0,45.0
S000003227,2021-01-18,shop_27,HOO_55,1.0,48.0
S000003228,2021-01-17,shop_28,HOO_56,3.0,49.0
S000003229,2021-01-16,shop_29,SHO_57,1.0,60.0
S000003230,2021-01-15,shop_30,SHO_58,2.0,60.0
S000003231,2021-01-14,shop_31,SHO_59,2.0,60.0
S000003232,2021-01-13,shop_32,SHO_60,1.0,60.0
S000003233,2021-01-12,shop_33,TAB_0,1.0,210.0
S000003234,2021-01-11,shop_34,TAB_1,1.0,300.0
S000003235,2021-01-10,shop_35,CHA_2,4.0,60.0
S000003236,2021-01-09,shop_36,BED_3,1.0,150.0
S000003237,2021-01-08,shop_37,BED_4,1.0,300.0
S000003238,2021-01-07,shop_38,BED_5,1.0,395.0
S000003239,2021-01-06,shop_39,BED_6,2.0,440.0
S000003240,2021-02-04,shop_0,TSH_7,1.0,20.0
S000003241,2021-02-03,shop_1,TSH_8,3.0,20.0
S000003242,2021-02-02,shop_2,TSH_9,1.0,22.0
S000003243,2021-02-01,shop_3,TSH_10,2.0,24.0
S000003244,2021-01-31,shop_4,TSH_11,2.0,24.0
S000003245,2021-01-30,shop_5,HOO_12,1.0,45.0
S000003246,2021-01-29,shop_6,HOO_13,1.0,48.0
S000003247,2021-01-28,shop_7,HOO_14,1.0,49.0
S000003248,2021-01-27,shop_8,SHO_15,4.0,60.0
S000003249,2021-01-26,shop_9,SHO_16,1.0,60.0
S000003250,2021-01-25,shop_10,SHO_17,1.0,60.0
S000003251,2021-01-24,shop_11,SHO_18,1.0,60.0
S000003252,2021-01-23,shop_12,SHO_19,2.0,60.0
S000003253,2021-01-22,shop_13,SHO_20,1.0,60.0
S000003254,2021-01-21,shop_14,TAB_21,3.0,210.0
S000003255,2021-01-20,shop_15,TAB_22,1.0,300.0
S000003256,2021-01-19,shop_16,CHA_23,2.0,60.0
S000003257,2021-01-18,shop_17,BED_24,2.0,150.0
S000003258,2021-01-17,shop_18,BED_25,1.0,300.0
S000003259,2021-01-16,shop_19,BED_26,1.0,395.0
S000003260,2021-01-15,shop_20,BED_27,1.0,440.0
S000003261,2021-01-14,shop_21,TSH_28,4.0,20.0
S000003262,2021-01-13,shop_22,TSH_29,1.0,20.0
S000003263,2021-01-12,shop_23,TSH_30,1.0,22.0
S000003264,2021-01-11,shop_24,TSH_31,1.0,24.0
S000003265,2021-01-10,shop_25,TSH_32,2.0,24.0
S000003266,2021-01-09,shop_26,HOO_33,1.0,45.0
S000003267,2021-01-08,shop_27,HOO_34,3.0,48.0
S000003268,2021-01-07,shop_28,HOO_35,1.0,49.0
S000003269,2021-01-06,shop_29,SHO_36,2.0,60.0
S000003270,2021-02-04,shop_30,SHO_37,2.0,60.0
S000003271,2021-02-03,shop_31,SHO_38,1.0,60.0
S000003272,2021-02-02,shop_32,SHO_39,1.0,60.0
S000003273,2021-02-01,shop_33,SHO_40,1.0,60.0
S000003274,2021-01-31,shop_34,SHO_41,4.0,60.0
S000003275,2021-01-30,shop_35,TAB_42,1.0,210.0
S000003276,2021-01-29,shop_36,TAB_43,1.0,300.0
S000003277,2021-01-28,shop_37,CHA_44,1.0,60.0
S000003278,2021-01-27,shop_38,BED_45,2.0,150.0
S000003279,2021-01-26,shop_39,BED_46,1.0,300.0
S000003280,2021-01-25,shop_0,BED_47,3.0,395.0
S000003281,2021-01-24,shop_1,BED_48,1.0,440.0
S000003282,2021-01-23,shop_2,TSH_49,2.0,20.0
S000003283,2021-01-22,shop_3,TSH_50,2.0,20.0
S000003284,2021-01-21,shop_4,TSH_51,1.0,22.0
S000003285,2021-01-20,shop_5,TSH_52,1.0,24.0
S000003286,2021-01-19,shop_6,TSH_53,1.0,24.0
S000003287,2021-01-18,shop_7,HOO_54,4.0,45.0
S000003288,2021-01-17,shop_8,HOO_55,1.0,48.0
S000003289,2021-01-16,shop_9,HOO_56,1.0,49.0
S000003290,2021-01-15,shop_10,SHO_57,1.0,60.0
S000003291,2021-01-14,shop_11,SHO_58,2.0,60.0
S000003292,2021-01-13,shop_12,SHO_59,1.0,60.0
S000003293,2021-01-12,shop_13,SHO_60,3.0,60.0
S000003294,2021-01-11,shop_14,TAB_0,1.0,210.0
S000003295,2021-01-10,shop_15,TAB_1,2.0,300.0
S000003296,2021-01-09,shop_16,CHA_2,2.0,60.0
S000003297,2021-01-08,shop_17,BED_3,1.0,150.0
S000003298,2021-01-07,shop_18,BED_4,1.0,300.0
S000003299,2021-01-06,shop_19,BED_5,1.0,395.0
S000003300,2021-02-04,shop_20,BED_6,4.0,440.0
S000003301,2021-02-03,shop_21,TSH_7,1.0,20.0
S000003302,2021-02-02,shop_22,TSH_8,1.0,20.0
S000003303,2021-02-01,shop_23,TSH_9,1.0,22.0
S000003304,2021-01-31,shop_24,TSH_10,2.0,24.0
S000003305,2021-01-30,shop_25,TSH_11,1.0,24.0
S000003306,2021-01-29,shop_26,HOO_12,3.0,45.0
S000003307,2021-01-28,shop_27,HOO_13,1.0,48.0
S000003308,2021-01-27,shop_28,HOO_14,2.0,49.0
S000003309,2021-01-26,shop_29,SHO_15,2.0,60.0
S000003310,2021-01-25,shop_30,SHO_16,1.0,60.0
S000003311,2021-01-24,shop_31,SHO_17,1.0,60.0
S000003312,2021-01-23,shop_32,SHO_18,1.0,60.0
S000003313,2021-01-22,shop_33,SHO_19,4.0,60.0
S000003314,2021-01-21,shop_34,SHO_20,1.0,60.0
S000003315,2021-01-20,shop_35,TAB_21,1.0,210.0
S000003316,2021-01-19,shop_36,TAB_22,1.0,300.0
S000003317,2021-01-18,shop_37,CHA_23,2.0,60.0
S000003318,2021-01-17,shop_38,BED_24,1.0,150.0
S000003319,2021-01-16,shop_39,BED_25,3.0,300.0
S000003320,2021-01-15,shop_0,BED_26,1.0,395.0
S000003321,2021-01-14,shop_1,BED_27,2.0,440.0
S000003322,2021-01-13,shop_2,TSH_28,2.0,20.0
S000003323,2021-01-12,shop_3,TSH_29,1.0,20.0
S000003324,2021-01-11,shop_4,TSH_30,1.0,22.0
S000003325,2021-01-10,shop_5,TSH_31,1.0,24.0
S000003326,2021-01-09,shop_6,TSH_32,4.0,24.0
S000003327,2021-01-08,shop_7,HOO_33,1.0,45.0
S000003328,2021-01-07,shop_8,HOO_34,1.0,48.0
S000003329,2021-01-06,shop_9,HOO_35,1.0,49.0
S000003330,2021-02-04,shop_10,SHO_36,2.0,60.0
S000003331,2021-02-03,shop_11,SHO_37,1.0,60.0
S000003332,2021-02-02,shop_12,SHO_38,3.0,60.0
S000003333,2021-02-01,shop_13,SHO_39,1.0,60.0
S000003334,2021-01-31,shop_14,SHO_40,2.0,60.0
S000003335,2021-01-30,shop_15,SHO_41,2.0,60.0
S000003336,2021-01-29,shop_16,TAB_42,1.0,210.0
S000003337,2021-01-28,shop_17,TAB_43,1.0,300.0
S000003338,2021-01-27,shop_18,CHA_44,1.0,60.0
S000003339,2021-01-26,shop_19,BED_45,4.0,150.0
S000003340,2021-01-25,shop_20,BED_46,1.0,300.0
S000003341,2021-01-24,shop_21,BED_47,1.0,395.0
S000003342,2021-01-23,shop_22,BED_48,1.0,440.0
S000003343,2021-01-22,shop_23,TSH_49,2.0,20.0
S000003344,2021-01-21,shop_24,TSH_50,1.0,20.0
S000003345,2021-01-20,shop_25,TSH_51,3.0,22.0
S000003346,2021-01-19,shop_26,TSH_52,1.0,24.0
S000003347,2021-01-18,shop_27,TSH_53,2.0,24.0
S000003348,2021-01-17,shop_28,HOO_54,2.0,45.0
S000003349,2021-01-16,shop_29,HOO_55,1.0,48.0
S000003350,2021-01-15,shop_30,HOO_56,1.0,49.0
S000003351,2021-01-14,shop_31,SHO_57,1.0,60.0
S000003352,2021-01-13,shop_32,SHO_58,4.0,60.0
S000003353,2021-01-12,shop_33,SHO_59,1.0,60.0
S000003354,2021-01-11,shop_34,SHO_60,1.0,60.0
S000003355,2021-01-10,shop_35,TAB_0,1.0,210.0
S000003356,2021-01-09,shop_36,TAB_1,2.0,300.0
S000003357,2021-01-08,shop_37,CHA_2,1.0,60.0
S000003358,2021-01-07,shop_38,BED_3,3.0,150.0
S000003359,2021-01-06,shop_39,BED_4,1.0,300.0
S000003360,2021-02-04,shop_0,BED_5,2.0,395.0
S000003361,2021-02-03,shop_1,BED_6,2.0,440.0
S000003362,2021-02-02,shop_2,TSH_7,1.0,20.0
S000003363,2021-02-01,shop_3,TSH_8,1.0,20.0
S000003364,2021-01-31,shop_4,TSH_9,1.0,22.0
S000003365,2021-01-30,shop_5,TSH_10,4.0,24.0
S000003366,2021-01-29,shop_6,TSH_11,1.0,24.0
S000003367,2021-01-28,shop_7,HOO_12,1.0,45.0
S000003368,2021-01-27,shop_8,HOO_13,1.0,48.0
S000003369,2021-01-26,shop_9,HOO_14,2.0,49.0
S000003370,2021-01-25,shop_10,SHO_15,1.0,60.0
S000003371,2021-01-24,shop_11,SHO_16,3.0,60.0
S000003372,2021-01-23,shop_12,SHO_17,1.0,60.0
S000003373,2021-01-22,shop_13,SHO_18,2.0,60.0
S000003374,2021-01-21,shop_14,SHO_19,2.0,60.0
S000003375,2021-01-20,shop_15,SHO_20,1.0,60.0
S000003376,2021-01-19,shop_16,TAB_21,1.0,210.0
S000003377,2021-01-18,shop_17,TAB_22,1.0,300.0
S000003378,2021-01-17,shop_18,CHA_23,4.0,60.0
S000003379,2021-01-16,shop_19,BED_24,1.0,150.0
S000003380,2021-01-15,shop_20,BED_25,1.0,300.0
S000003381,2021-01-14,shop_21,BED_26,1.0,395.0
S000003382,2021-01-13,shop_22,BED_27,2.0,440.0
S000003383,2021-01-12,shop_23,TSH_28,1.0,20.0
S000003384,2021-01-11,shop_24,TSH_29,3.0,20.0
S000003385,2021-01-10,shop_25,TSH_30,1.0,22.0
S000003386,2021-01-09,shop_26,TSH_31,2.0,24.0
S000003387,2021-01-08,shop_27,TSH_32,2.0,24.0
S000003388,2021-01-07,shop_28,HOO_33,1.0,45.0
S000003389,2021-01-06,shop_29,HOO_34,1.0,48.0
S000003390,2021-02-04,shop_30,HOO_35,1.0,49.0
S000003391,2021-02-03,shop_31,SHO_36,4.0,60.0
S000003392,2021-02-02,shop_32,SHO_37,1.0,60.0
S000003393,2021-02-01,shop_33,SHO_38,1.0,60.0
S000003394,2021-01-31,shop_34,SHO_39,1.0,60.0
S000003395,2021-01-30,shop_35,SHO_40,2.0,60.0
S000003396,2021-01-29,shop_36,SHO_41,1.0,60.0
S000003397,2021-01-28,shop_37,TAB_42,3.0,210.0
S000003398,2021-01-27,shop_38,TAB_43,1.0,300.0
S000003399,2021-01-26,shop_39,CHA_44,2.0,60.0
S000003400,2021-01-25,shop_0,BED_45,2.0,150.0
S000003401,2021-01-24,shop_1,BED_46,1.0,300.0
S000003402,2021-01-23,shop_2,BED_47,1.0,395.0
S000003403,2021-01-22,shop_3,BED_48,1.0,440.0
S000003404,2021-01-21,shop_4,TSH_49,4.0,20.0
S000003405,2021-01-20,shop_5,TSH_50,1.0,20.0
S000003406,2021-01-19,shop_6,TSH_51,1.0,22.0
S000003407,2021-01-18,shop_7,TSH_52,1.0,24.0
S000003408,2021-01-17,shop_8,TSH_53,2.0,24.0
S000003409,2021-01-16,shop_9,HOO_54,1.0,45.0
S000003410,2021-01-15,shop_10,HOO_55,3.0,48.0
S000003411,2021-01-14,shop_11,HOO_56,1.0,49.0
S000003412,2021-01-13,shop_12,SHO_57,2.0,60.0
S000003413,2021-01-12,shop_13,SHO_58,2.0,60.0
S000003414,2021-01-11,shop_14,SHO_59,1.0,60.0
S000003415,2021-01-10,shop_15,SHO_60,1.0,60.0
S000003416,2021-01-09,shop_16,TAB_0,1.0,210.0
S000003417,2021-01-08,shop_17,TAB_1,4.0,300.0
S000003418,2021-01-07,shop_18,CHA_2,1.0,60.0
S000003419,2021-01-06,shop_19,BED_3,1.0,150.0
S000003420,2021-02-04,shop_20,BED_4,1.0,300.0
S000003421,2021-02-03,shop_21,BED_5,2.0,395.0
S000003422,2021-02-02,shop_22,BED_6,1.0,440.0
S000003423,2021-02-01,shop_23,TSH_7,3.0,20.0
S000003424,2021-01-31,shop_24,TSH_8,1.0,20.0
S000003425,2021-01-30,shop_25,TSH_9,2.0,22.0
S000003426,2021-01-29,shop_26,TSH_10,2.0,24.0
S000003427,2021-01-28,shop_27,TSH_11,1.0,24.0
S000003428,2021-01-27,shop_28,HOO_12,1.0,45.0
S000003429,2021-01-26,shop_29,HOO_13,1.0,48.0
S000003430,2021-01-25,shop_30,HOO_14,4.0,49.0
S000003431,2021-01-24,shop_31,SHO_15,1.0,60.0
S000003432,2021-01-23,shop_32,SHO_16,1.0,60.0
S000003433,2021-01-22,shop_33,SHO_17,1.0,60.0
S000003434,2021-01-21,shop_34,SHO_18,2.0,60.0
S000003435,2021-01-20,shop_35,SHO_19,1.0,60.0
S000003436,2021-01-19,shop_36,SHO_20,3.0,60.0
S000003437,2021-01-18,shop_37,TAB_21,1.0,210.0
S000003438,2021-01-17,shop_38,TAB_22,2.0,300.0
S000003439,2021-01-16,shop_39,CHA_23,2.0,60.0
S000003440,2021-01-15,shop_0,BED_24,1.0,150.0
S000003441,2021-01-14,shop_1,BED_25,1.0,300.0
S000003442,2021-01-13,shop_2,BED_26,1.0,395.0
S000003443,2021-01-12,shop_3,BED_27,4.0,440.0
S000003444,2021-01-11,shop_4,TSH_28,1.0,20.0
S000003445,2021-01-10,shop_5,TSH_29,1.0,20.0
S000003446,2021-01-09,shop_6,TSH_30,1.0,22.0
S000003447,2021-01-08,shop_7,TSH_31,2.0,24.0
S000003448,2021-01-07,shop_8,TSH_32,1.0,24.0
S000003449,2021-01-06,shop_9,HOO_33,3.0,45.0
S000003450,2021-02-04,shop_10,HOO_34,1.0,48.0
S000003451,2021-02-03,shop_11,HOO_35,2.0,49.0
S000003452,2021-02-02,shop_12,SHO_36,2.0,60.0
S000003453,2021-02-01,shop_13,SHO_37,1.0,60.0
S000003454,2021-01-31,shop_14,SHO_38,1.0,60.0
S000003455,2021-01-30,shop_15,SHO_39,1.0,60.0
S000003456,2021-01-29,shop_16,SHO_40,4.0,60.0
S000003457,2021-01-28,shop_17,SHO_41,1.0,60.0
S000003458,2021-01-27,shop_18,TAB_42,1.0,210.0
S000003459,2021-01-26,shop_19,TAB_43,1.0,300.0
S000003460,2021-01-25,shop_20,CHA_44,2.0,60.0
S000003461,2021-01-24,shop_21,BED_45,1.0,150.0
S000003462,2021-01-23,shop_22,BED_46,3.0,300.0
S000003463,2021-01-22,shop_23,BED_47,1.0,395.0
S000003464,2021-01-21,shop_24,BED_48,2.0,440.0
S000003465,2021-01-20,shop_25,TSH_49,2.0,20.0
S000003466,2021-01-19,shop_26,TSH_50,1.0,20.0
S000003467,2021-01-18,shop_27,TSH_51,1.0,22.0
S000003468,2021-01-17,shop_28,TSH_52,1.0,24.0
S000003469,2021-01-16,shop_29,TSH_53,4.0,24.0
S000003470,2021-01-15,shop_30,HOO_54,1.0,45.0
S000003471,2021-01-14,shop_31,HOO_55,1.0,48.0
S000003472,2021-01-13,shop_32,HOO_56,1.0,49.0
S000003473,2021-01-12,shop_33,SHO_57,2.0,60.0
S000003474,2021-01-11,shop_34,SHO_58,1.0,60.0
S000003475,2021-01-10,shop_35,SHO_59,3.0,60.0
S000003476,2021-01-09,shop_36,SHO_60,1.0,60.0
S000003477,2021-01-08,shop_37,TAB_0,2.0,210.0
S000003478,2021-01-07,shop_38,TAB_1,2.0,300.0
S000003479,2021-01-06,shop_39,CHA_2,1.0,60.0
S000003480,2021-02-04,shop_0,BED_3,1.0,150.0
S000003481,2021-02-03,shop_1,BED_4,1.0,300.0
S000003482,2021-02-02,shop_2,BED_5,4.0,395.0
S000003483,2021-02-01,shop_3,BED_6,1.0,440.0
S000003484,2021-01-31,shop_4,TSH_7,1.0,20.0
S000003485,2021-01-30,shop_5,TSH_8,1.0,20.0
S000003486,2021-01-29,shop_6,TSH_9,2.0,22.0
S000003487,2021-01-28,shop_7,TSH_10,1.0,24.0
S000003488,2021-01-27,shop_8,TSH_11,3.0,24.0
S000003489,2021-01-26,shop_9,HOO_12,1.0,45.0
S000003490,2021-01-25,shop_10,HOO_13,2.0,48.0
S000003491,2021-01-24,shop_11,HOO_14,2.0,49.0
S000003492,2021-01-23,shop_12,SHO_15,1.0,60.0
S000003493,2021-01-22,shop_13,SHO_16,1.0,60.0
S000003494,2021-01-21,shop_14,SHO_17,1.0,60.0
S000003495,2021-01-20,shop_15,SHO_18,4.0,60.0
S000003496,2021-01-19,shop_16,SHO_19,1.0,60.0
S000003497,2021-01-18,shop_17,SHO_20,1.0,60.0
S000003498,2021-01-17,shop_18,TAB_21,1.0,210.0
S000003499,2021-01-16,shop_19,TAB_22,2.0,300.0
S000003500,2021-01-15,shop_20,CHA_23,1.0,60.0
S000003501,2021-01-14,shop_21,BED_24,3.0,150.0
S000003502,2021-01-13,shop_22,BED_25,1.0,300.0
S000003503,2021-01-12,shop_23,BED_26,2.0,395.0
S000003504,2021-01-11,shop_24,BED_27,2.0,440.0
S000003505,2021-01-10,shop_25,TSH_28,1.0,20.0
S000003506,2021-01-09,shop_26,TSH_29,1.0,20.0
S000003507,2021-01-08,shop_27,TSH_30,1.0,22.0
S000003508,2021-01-07,shop_28,TSH_31,4.0,24.0
S000003509,2021-01-06,shop_29,TSH_32,1.0,24.0
S000003510,2021-02-04,shop_30,HOO_33,1.0,45.0
S000003511,2021-02-03,shop_31,HOO_34,1.0,48.0
